user_id,username,country,plan,age_group,signup_date
625,user_625,Brazil,free,45+,2024-08-18
626,user_626,UK,premium,25-34,2024-05-07
627,user_627,India,free,35-44,2024-07-13
628,user_628,Germany,free,25-34,2024-09-30
629,user_629,US,free,18-24,2024-11-11
630,user_630,US,free,25-34,2024-01-09
631,user_631,Germany,premium,25-34,2023-12-15
632,user_632,Canada,free,35-44,2023-03-08
633,user_633,India,free,18-24,2023-11-26
634,user_634,India,free,18-24,2023-07-13
635,user_635,US,free,18-24,2023-06-04
636,user_636,India,free,45+,2023-06-09
637,user_637,India,free,25-34,2024-11-26
638,user_638,US,premium,35-44,2023-09-23
639,user_639,US,free,35-44,2023-06-17
640,user_640,UK,free,18-24,2023-05-25
641,user_641,US,free,25-34,2023-07-05
642,user_642,UK,premium,35-44,2024-02-27
643,user_643,US,free,25-34,2024-04-01
644,user_644,UK,free,45+,2023-12-11
645,user_645,US,free,18-24,2024-07-07
646,user_646,Canada,free,13-17,2024-05-30
647,user_647,Brazil,free,35-44,2024-12-05
648,user_648,Germany,premium,35-44,2023-04-14
649,user_649,Japan,premium,45+,2023-09-04
650,user_650,India,free,25-34,2023-01-23
651,user_651,US,premium,45+,2024-06-08
652,user_652,India,premium,35-44,2023-05-24
653,user_653,Brazil,free,35-44,2024-12-30
654,user_654,Germany,free,25-34,2024-11-25
655,user_655,India,free,25-34,2023-07-12
656,user_656,US,free,45+,2024-04-09
657,user_657,US,premium,25-34,2024-01-10
658,user_658,UK,premium,25-34,2024-11-07
659,user_659,Brazil,premium,25-34,2024-11-22
660,user_660,Brazil,premium,25-34,2024-09-20
661,user_661,UK,free,25-34,2023-09-23
662,user_662,Australia,free,13-17,2024-01-13
663,user_663,Brazil,premium,35-44,2024-07-03
664,user_664,US,free,25-34,2024-07-09
665,user_665,US,premium,25-34,2023-03-15
666,user_666,US,premium,18-24,2024-03-13
667,user_667,US,premium,13-17,2023-08-14
668,user_668,US,premium,18-24,2023-11-04
669,user_669,US,free,25-34,2023-12-14
670,user_670,US,premium,18-24,2024-04-20
671,user_671,US,premium,45+,2023-11-11
672,user_672,Canada,free,18-24,2024-06-08
673,user_673,US,premium,18-24,2024-02-29
674,user_674,India,free,18-24,2024-06-07
675,user_675,UK,premium,13-17,2024-07-15
676,user_676,Australia,free,35-44,2023-09-06
677,user_677,US,free,35-44,2024-09-22
678,user_678,UK,free,25-34,2024-07-22
679,user_679,Australia,premium,18-24,2023-07-01
680,user_680,Mexico,free,18-24,2023-04-16
681,user_681,Japan,free,25-34,2023-07-10
682,user_682,US,free,45+,2023-05-17
683,user_683,US,premium,18-24,2024-11-30
684,user_684,Brazil,free,35-44,2023-04-30
685,user_685,France,free,25-34,2023-03-13
686,user_686,India,premium,18-24,2023-05-11
687,user_687,Brazil,free,25-34,2024-04-01
688,user_688,US,premium,13-17,2024-04-23
689,user_689,Japan,free,35-44,2023-02-21
690,user_690,US,premium,18-24,2024-07-27
691,user_691,UK,free,25-34,2023-04-29
692,user_692,India,free,13-17,2023-09-21
693,user_693,India,premium,45+,2023-08-27
694,user_694,US,free,18-24,2023-12-17
695,user_695,US,premium,35-44,2023-09-12
696,user_696,Brazil,free,35-44,2024-11-15
697,user_697,US,free,45+,2023-11-05
698,user_698,Brazil,free,25-34,2024-08-29
699,user_699,US,premium,25-34,2024-05-09
700,user_700,India,free,18-24,2023-02-26
701,user_701,India,free,18-24,2024-02-07
702,user_702,US,free,25-34,2023-03-08
703,user_703,UK,free,18-24,2023-02-15
704,user_704,US,free,45+,2024-08-28
705,user_705,US,premium,18-24,2024-10-11
706,user_706,Australia,free,25-34,2024-01-04
707,user_707,UK,premium,25-34,2024-08-27
708,user_708,Japan,free,25-34,2023-08-20
709,user_709,US,premium,25-34,2024-02-06
710,user_710,Germany,premium,18-24,2024-07-14
711,user_711,Japan,free,25-34,2023-01-23
712,user_712,Brazil,premium,18-24,2024-07-27
713,user_713,India,free,45+,2023-09-24
714,user_714,UK,premium,35-44,2023-04-28
715,user_715,UK,premium,45+,2024-08-22
716,user_716,France,free,13-17,2024-08-23
717,user_717,Mexico,free,18-24,2023-02-24
718,user_718,Australia,free,18-24,2023-06-02
719,user_719,US,free,13-17,2023-08-27
720,user_720,Germany,free,18-24,2023-09-22
721,user_721,France,free,25-34,2023-09-25
722,user_722,US,free,18-24,2023-04-23
723,user_723,US,premium,25-34,2023-06-15
724,user_724,Germany,free,35-44,2024-10-29
725,user_725,Brazil,free,25-34,2023-01-08
726,user_726,Mexico,premium,25-34,2024-12-14
727,user_727,US,free,18-24,2023-08-05
728,user_728,Japan,free,25-34,2024-03-06
729,user_729,US,free,18-24,2023-10-19
730,user_730,US,premium,25-34,2023-02-19
731,user_731,US,premium,18-24,2023-04-17
732,user_732,Japan,free,35-44,2023-01-09
733,user_733,Brazil,premium,35-44,2024-11-30
734,user_734,India,free,25-34,2024-03-31
735,user_735,UK,premium,18-24,2023-11-19
736,user_736,Canada,premium,18-24,2023-11-05
737,user_737,UK,premium,35-44,2024-09-13
738,user_738,Japan,free,25-34,2023-05-25
739,user_739,India,free,18-24,2024-02-16
740,user_740,UK,free,18-24,2023-04-24
741,user_741,India,premium,18-24,2024-07-28
742,user_742,UK,free,35-44,2024-02-03
743,user_743,Germany,premium,18-24,2023-10-02
744,user_744,India,premium,25-34,2023-05-04
745,user_745,US,free,25-34,2023-03-27
746,user_746,Canada,premium,25-34,2024-08-04
747,user_747,UK,premium,35-44,2023-02-16
748,user_748,India,premium,35-44,2024-12-11
749,user_749,Canada,premium,25-34,2023-07-20
750,user_750,Brazil,premium,13-17,2023-10-03
751,user_751,US,free,25-34,2024-07-02
752,user_752,France,premium,25-34,2024-12-15
753,user_753,Brazil,free,25-34,2023-05-10
754,user_754,UK,premium,25-34,2024-03-23
755,user_755,US,premium,18-24,2024-01-24
756,user_756,Japan,free,25-34,2024-07-29
757,user_757,Brazil,premium,18-24,2023-09-20
758,user_758,India,free,35-44,2024-09-23
759,user_759,Canada,free,18-24,2023-10-05
760,user_760,Japan,free,25-34,2024-12-14
761,user_761,US,premium,13-17,2023-02-15
762,user_762,UK,premium,25-34,2023-06-17
763,user_763,US,premium,25-34,2024-03-20
764,user_764,Germany,free,18-24,2024-09-13
765,user_765,US,premium,35-44,2023-02-15
766,user_766,India,premium,25-34,2024-12-24
767,user_767,Japan,free,25-34,2024-06-23
768,user_768,Canada,free,18-24,2023-03-28
769,user_769,UK,free,25-34,2024-01-20
770,user_770,Mexico,premium,25-34,2024-10-30
771,user_771,US,premium,25-34,2023-09-22
772,user_772,Mexico,premium,25-34,2023-01-22
773,user_773,US,free,25-34,2024-12-03
774,user_774,UK,premium,18-24,2024-03-25
775,user_775,Japan,free,18-24,2023-08-20
776,user_776,US,free,13-17,2023-07-05
777,user_777,US,premium,18-24,2023-11-22
778,user_778,Germany,free,35-44,2023-07-02
779,user_779,Germany,premium,35-44,2024-02-01
780,user_780,Brazil,free,18-24,2024-04-25
781,user_781,Germany,premium,45+,2024-02-07
782,user_782,India,free,25-34,2024-04-07
783,user_783,US,free,45+,2024-02-21
784,user_784,UK,free,25-34,2023-07-21
785,user_785,US,free,25-34,2023-03-06
786,user_786,Canada,premium,18-24,2024-07-08
787,user_787,Brazil,free,18-24,2023-01-17
788,user_788,UK,premium,13-17,2023-07-02
789,user_789,India,premium,25-34,2024-01-26
790,user_790,France,free,18-24,2023-02-13
791,user_791,US,free,35-44,2024-11-30
792,user_792,Brazil,premium,18-24,2024-04-26
793,user_793,India,premium,35-44,2023-09-20
794,user_794,Brazil,premium,18-24,2023-06-23
795,user_795,US,free,18-24,2024-03-16
796,user_796,Canada,premium,18-24,2024-07-19
797,user_797,France,free,25-34,2023-08-08
798,user_798,India,premium,18-24,2024-07-11
799,user_799,Germany,premium,35-44,2024-01-29
800,user_800,France,free,18-24,2023-07-14
801,user_801,Germany,free,18-24,2024-02-13
802,user_802,US,free,35-44,2024-04-15
803,user_803,Brazil,free,13-17,2023-12-13
804,user_804,Brazil,premium,45+,2024-04-06
805,user_805,India,free,45+,2023-03-02
806,user_806,Germany,free,18-24,2023-06-15
807,user_807,France,free,18-24,2024-11-02
808,user_808,France,premium,18-24,2023-05-31
809,user_809,India,premium,35-44,2023-04-21
810,user_810,US,free,25-34,2024-05-02
811,user_811,Australia,free,25-34,2024-07-02
812,user_812,Mexico,premium,35-44,2023-01-03
813,user_813,US,premium,18-24,2024-04-27
814,user_814,France,free,35-44,2023-01-13
815,user_815,Mexico,free,25-34,2023-06-11
816,user_816,India,free,25-34,2023-12-10
817,user_817,Brazil,free,35-44,2024-03-24
818,user_818,UK,free,25-34,2023-11-28
819,user_819,US,premium,18-24,2023-09-21
820,user_820,UK,free,25-34,2023-03-24
821,user_821,Japan,premium,25-34,2023-11-30
822,user_822,US,free,13-17,2024-01-15
823,user_823,UK,premium,45+,2023-08-07
824,user_824,UK,premium,18-24,2024-10-19
825,user_825,India,free,25-34,2024-03-29
826,user_826,Canada,free,25-34,2024-11-03
827,user_827,UK,premium,13-17,2023-03-30
828,user_828,UK,free,45+,2023-11-29
829,user_829,Germany,free,35-44,2023-11-06
830,user_830,India,free,25-34,2024-12-27
831,user_831,US,premium,18-24,2024-02-24
832,user_832,India,free,18-24,2024-08-31
833,user_833,US,premium,18-24,2024-12-25
834,user_834,US,free,18-24,2023-12-20
835,user_835,India,premium,25-34,2023-04-10
836,user_836,UK,free,45+,2023-05-25
837,user_837,Canada,premium,25-34,2023-01-10
838,user_838,UK,free,35-44,2023-02-13
839,user_839,Brazil,premium,25-34,2024-01-21
840,user_840,Brazil,premium,25-34,2024-05-09
841,user_841,US,free,35-44,2024-05-07
842,user_842,Brazil,free,25-34,2023-06-18
843,user_843,US,free,35-44,2024-10-03
844,user_844,Australia,free,18-24,2024-06-14
845,user_845,US,premium,18-24,2023-12-02
846,user_846,UK,free,35-44,2024-05-27
847,user_847,US,free,25-34,2023-05-10
848,user_848,Australia,premium,35-44,2024-06-22
849,user_849,India,free,45+,2024-05-28
850,user_850,Brazil,free,13-17,2023-09-07
851,user_851,US,free,25-34,2023-05-18
852,user_852,Germany,premium,18-24,2023-10-02
853,user_853,US,premium,25-34,2024-04-08
854,user_854,Canada,premium,35-44,2023-05-21
855,user_855,US,free,18-24,2023-09-13
856,user_856,US,premium,25-34,2024-03-31
857,user_857,US,free,25-34,2024-03-09
858,user_858,India,free,18-24,2024-08-29
859,user_859,India,free,35-44,2023-06-22
860,user_860,US,free,25-34,2024-04-17
861,user_861,Japan,free,45+,2024-02-27
862,user_862,India,free,18-24,2024-03-14
863,user_863,India,free,18-24,2023-02-26
864,user_864,India,free,25-34,2024-05-12
865,user_865,UK,premium,18-24,2024-09-05
866,user_866,India,free,45+,2023-06-18
867,user_867,US,premium,13-17,2024-08-04
868,user_868,US,free,35-44,2024-07-14
869,user_869,Mexico,premium,25-34,2024-03-03
870,user_870,France,free,18-24,2024-02-23
871,user_871,UK,free,13-17,2023-12-13
872,user_872,US,free,25-34,2024-05-31
873,user_873,Brazil,premium,25-34,2024-03-30
874,user_874,UK,premium,18-24,2024-12-14
875,user_875,US,free,45+,2023-07-21
876,user_876,US,free,18-24,2023-06-28
877,user_877,Germany,premium,25-34,2023-02-26
878,user_878,Brazil,premium,25-34,2024-11-28
879,user_879,US,free,18-24,2024-08-26
880,user_880,US,free,45+,2024-05-15
881,user_881,US,free,18-24,2023-04-22
882,user_882,Germany,premium,18-24,2023-05-28
883,user_883,US,free,25-34,2024-12-15
884,user_884,US,premium,25-34,2024-01-13
885,user_885,Japan,free,25-34,2023-12-14
886,user_886,US,free,25-34,2023-12-24
887,user_887,Brazil,free,13-17,2023-02-25
888,user_888,US,premium,18-24,2023-11-12
889,user_889,US,premium,35-44,2023-07-04
890,user_890,US,free,13-17,2023-02-23
891,user_891,Germany,premium,35-44,2023-02-06
892,user_892,Mexico,free,18-24,2024-12-23
893,user_893,Mexico,free,35-44,2023-09-27
894,user_894,UK,free,18-24,2024-05-22
895,user_895,Brazil,free,25-34,2023-08-16
896,user_896,US,free,18-24,2024-03-03
897,user_897,US,premium,13-17,2024-12-23
898,user_898,Canada,free,18-24,2023-01-01
899,user_899,US,premium,18-24,2023-01-23
900,user_900,US,free,18-24,2024-05-17
901,user_901,US,premium,25-34,2024-03-23
902,user_902,US,free,25-34,2024-05-10
903,user_903,US,free,35-44,2024-02-29
904,user_904,Brazil,free,25-34,2024-11-30
905,user_905,India,free,25-34,2023-01-18
906,user_906,Canada,premium,25-34,2024-03-20
907,user_907,Japan,free,25-34,2024-07-14
908,user_908,UK,premium,25-34,2024-07-12
909,user_909,US,free,35-44,2024-09-18
910,user_910,UK,free,18-24,2023-02-08
911,user_911,Brazil,free,13-17,2024-12-29
912,user_912,US,premium,25-34,2023-07-29
913,user_913,Brazil,premium,18-24,2023-07-30
914,user_914,UK,free,35-44,2024-07-18
915,user_915,India,free,35-44,2023-10-08
916,user_916,India,free,13-17,2023-05-13
917,user_917,US,premium,18-24,2024-03-24
918,user_918,France,premium,25-34,2023-09-21
919,user_919,Japan,free,25-34,2023-04-21
920,user_920,US,free,18-24,2024-07-08
921,user_921,Mexico,free,25-34,2023-08-26
922,user_922,India,premium,25-34,2024-04-01
923,user_923,Canada,free,18-24,2024-05-30
924,user_924,Japan,premium,13-17,2023-06-22
925,user_925,India,free,35-44,2023-07-12
926,user_926,US,premium,18-24,2024-05-29
927,user_927,US,premium,35-44,2024-07-21
928,user_928,India,premium,25-34,2024-02-13
929,user_929,Brazil,premium,25-34,2024-11-18
930,user_930,US,premium,35-44,2024-09-19
931,user_931,US,free,35-44,2023-03-25
932,user_932,Mexico,free,18-24,2024-11-01
933,user_933,Australia,free,18-24,2023-03-21
934,user_934,India,premium,35-44,2024-07-31
935,user_935,US,free,25-34,2023-07-28
936,user_936,US,premium,18-24,2024-06-05
937,user_937,US,premium,45+,2023-07-18
938,user_938,Canada,free,18-24,2024-07-24
939,user_939,US,free,13-17,2023-08-22
940,user_940,Brazil,free,13-17,2023-09-01
941,user_941,US,free,25-34,2024-01-28
942,user_942,India,free,25-34,2024-07-19
943,user_943,Brazil,free,18-24,2024-03-21
944,user_944,Mexico,premium,18-24,2024-01-28
945,user_945,US,premium,18-24,2023-01-09
946,user_946,US,free,25-34,2024-09-04
947,user_947,US,free,13-17,2024-12-15
948,user_948,Canada,free,45+,2023-06-02
949,user_949,Canada,premium,18-24,2023-04-20
950,user_950,Brazil,premium,45+,2023-09-23
951,user_951,Brazil,free,18-24,2024-01-08
952,user_952,Brazil,free,35-44,2023-06-01
953,user_953,US,premium,18-24,2024-08-17
954,user_954,Canada,premium,18-24,2024-02-19
955,user_955,UK,free,35-44,2024-10-07
956,user_956,UK,premium,35-44,2023-11-22
957,user_957,India,free,25-34,2024-11-02
958,user_958,US,free,25-34,2024-07-04
959,user_959,US,premium,25-34,2023-06-25
960,user_960,Germany,premium,35-44,2024-06-08
961,user_961,US,free,18-24,2023-11-11
962,user_962,Brazil,premium,25-34,2023-03-08
963,user_963,US,free,25-34,2024-07-06
964,user_964,UK,premium,18-24,2023-07-03
965,user_965,US,free,35-44,2023-02-04
966,user_966,UK,premium,18-24,2024-05-19
967,user_967,Germany,premium,18-24,2023-03-17
968,user_968,US,free,25-34,2024-04-16
969,user_969,India,premium,25-34,2024-08-04
970,user_970,India,premium,18-24,2024-06-06
971,user_971,Brazil,premium,25-34,2023-10-10
972,user_972,France,free,45+,2024-06-19
973,user_973,Germany,premium,18-24,2023-10-01
974,user_974,US,premium,25-34,2024-06-22
975,user_975,US,free,35-44,2023-02-23
976,user_976,US,premium,25-34,2023-02-24
977,user_977,Brazil,free,45+,2023-10-04
978,user_978,US,free,35-44,2024-03-18
979,user_979,India,free,25-34,2024-02-22
980,user_980,Brazil,free,25-34,2024-09-23
981,user_981,UK,premium,25-34,2023-08-13
982,user_982,Japan,free,25-34,2024-07-23
983,user_983,US,premium,35-44,2023-09-12
984,user_984,US,free,18-24,2023-06-25
985,user_985,Germany,free,18-24,2024-07-19
986,user_986,India,free,18-24,2023-05-26
987,user_987,Germany,free,13-17,2024-10-25
988,user_988,India,premium,13-17,2024-01-20
989,user_989,US,premium,35-44,2023-09-19
990,user_990,Japan,premium,25-34,2024-06-14
991,user_991,Japan,free,25-34,2024-01-06
992,user_992,Germany,free,25-34,2024-11-13
993,user_993,US,free,35-44,2023-07-16
994,user_994,Brazil,free,25-34,2024-08-07
995,user_995,UK,free,35-44,2024-08-19
996,user_996,US,premium,18-24,2023-10-11
997,user_997,Canada,free,45+,2023-10-29
998,user_998,US,premium,25-34,2023-05-12
999,user_999,France,free,18-24,2023-04-30
1000,user_1000,India,free,25-34,2024-12-28
1001,user_1001,US,premium,25-34,2023-05-16
1002,user_1002,India,free,18-24,2024-09-19
1003,user_1003,Canada,premium,25-34,2024-07-26
1004,user_1004,Germany,premium,18-24,2024-06-12
1005,user_1005,Japan,free,13-17,2023-02-03
1006,user_1006,Brazil,premium,45+,2024-06-15
1007,user_1007,Germany,free,25-34,2023-07-27
1008,user_1008,Mexico,free,35-44,2024-11-04
1009,user_1009,US,premium,25-34,2023-10-26
1010,user_1010,India,free,18-24,2024-06-05
1011,user_1011,US,premium,25-34,2023-04-04
1012,user_1012,Australia,premium,25-34,2024-02-18
1013,user_1013,France,premium,45+,2024-01-06
1014,user_1014,US,free,18-24,2024-02-13
1015,user_1015,Germany,free,35-44,2024-01-18
1016,user_1016,France,premium,45+,2024-03-16
1017,user_1017,US,free,25-34,2024-03-22
1018,user_1018,India,free,45+,2024-09-10
1019,user_1019,Canada,free,25-34,2024-09-08
1020,user_1020,US,free,45+,2023-03-12
1021,user_1021,Germany,free,25-34,2023-03-25
1022,user_1022,US,premium,13-17,2023-07-28
1023,user_1023,France,premium,45+,2023-09-16
1024,user_1024,Australia,free,25-34,2023-08-27
1025,user_1025,France,free,25-34,2023-10-29
1026,user_1026,India,free,25-34,2023-08-20
1027,user_1027,Mexico,premium,18-24,2023-10-09
1028,user_1028,Mexico,free,25-34,2024-01-29
1029,user_1029,UK,premium,35-44,2024-02-22
1030,user_1030,Mexico,free,13-17,2023-07-25
1031,user_1031,US,premium,18-24,2023-09-21
1032,user_1032,Brazil,free,13-17,2023-11-07
1033,user_1033,US,premium,25-34,2024-11-27
1034,user_1034,US,free,25-34,2024-09-17
1035,user_1035,US,premium,35-44,2023-03-20
1036,user_1036,Germany,free,45+,2023-12-08
1037,user_1037,UK,premium,25-34,2024-07-15
1038,user_1038,Germany,premium,18-24,2023-04-05
1039,user_1039,US,free,45+,2023-12-17
1040,user_1040,UK,premium,35-44,2023-03-03
1041,user_1041,India,free,25-34,2023-05-22
1042,user_1042,Japan,free,25-34,2023-04-21
1043,user_1043,UK,free,45+,2024-09-07
1044,user_1044,Brazil,free,25-34,2024-06-10
1045,user_1045,Canada,premium,18-24,2024-11-01
1046,user_1046,Brazil,premium,25-34,2023-06-06
1047,user_1047,US,free,13-17,2024-06-22
1048,user_1048,US,free,25-34,2024-08-19
1049,user_1049,Canada,premium,25-34,2023-01-09
1050,user_1050,US,premium,18-24,2023-10-03
1051,user_1051,Canada,free,13-17,2023-08-15
1052,user_1052,India,premium,18-24,2023-07-05
1053,user_1053,France,free,25-34,2024-08-13
1054,user_1054,Japan,free,35-44,2023-08-04
1055,user_1055,Australia,premium,45+,2024-03-08
1056,user_1056,UK,free,18-24,2024-07-22
1057,user_1057,Japan,free,25-34,2024-10-17
1058,user_1058,UK,free,45+,2023-12-22
1059,user_1059,India,premium,18-24,2024-01-27
1060,user_1060,Brazil,premium,25-34,2024-08-01
1061,user_1061,Canada,free,35-44,2023-10-02
1062,user_1062,Australia,free,18-24,2024-05-08
1063,user_1063,Japan,free,35-44,2024-09-08
1064,user_1064,UK,free,35-44,2024-03-26
1065,user_1065,India,free,13-17,2024-02-24
1066,user_1066,Germany,premium,18-24,2024-11-30
1067,user_1067,US,free,13-17,2023-06-13
1068,user_1068,US,free,18-24,2024-07-16
1069,user_1069,UK,free,25-34,2024-09-29
1070,user_1070,US,free,25-34,2024-08-14
1071,user_1071,US,premium,18-24,2023-07-02
1072,user_1072,US,free,45+,2023-11-06
1073,user_1073,US,free,18-24,2023-01-17
1074,user_1074,US,free,13-17,2024-03-21
1075,user_1075,Australia,free,18-24,2023-06-19
1076,user_1076,India,free,25-34,2023-10-07
1077,user_1077,UK,free,25-34,2023-12-06
1078,user_1078,Germany,free,18-24,2024-12-26
1079,user_1079,US,free,18-24,2024-12-10
1080,user_1080,France,free,35-44,2024-06-02
1081,user_1081,Japan,free,45+,2023-01-11
1082,user_1082,US,premium,18-24,2024-06-07
1083,user_1083,UK,free,25-34,2024-09-13
1084,user_1084,Canada,free,25-34,2023-05-13
1085,user_1085,France,free,25-34,2024-10-01
1086,user_1086,India,free,25-34,2023-05-28
1087,user_1087,Brazil,premium,45+,2024-07-19
1088,user_1088,US,free,25-34,2023-03-20
1089,user_1089,Australia,premium,25-34,2023-12-12
1090,user_1090,US,free,25-34,2024-08-31
1091,user_1091,France,free,45+,2023-09-06
1092,user_1092,Brazil,premium,35-44,2024-09-30
